,Type,Age,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,VideoAmt,PhotoAmt,DesSem,DesSemCat,NameSem,NameSemCat,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT,AdoptionSpeed,Breed1_name,Breed2_name,Mixed,BreedName
6819,2,1,2,2,5,7,1,2,1,1,2,1,0,41326,0,2,0.212916667,1,0,0,140,20,2,20,7,54,120,333,333,0,Siamese,Mixed_Breed,TRUE,Siamese__Mixed_Breed
6820,2,2,2,1,4,7,2,1,1,1,1,1,0,41326,2,2,-0.069444444,-1,0,0,34,5,1.5,17,32,65,150,352,299,1,Calico,No_Breed,FALSE,Calico
6821,1,0,2,1,0,0,2,2,1,1,2,1,0,41326,0,1,-0.2,-1,0.7,1,14,4,-0.6,4,54,80,143,270,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6822,2,0,1,1,7,0,2,1,2,2,2,1,5,41332,0,1,0,0,0,0,4,1,-0.3,9,68,53,157,400,300,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6823,2,2,1,2,5,7,2,3,3,3,2,1,0,41336,0,2,0.091577601,1,0,0,510,85,-2.1,20,18,103,135,400,300,0,Shih_Tzu,No_Breed,FALSE,Shih_Tzu
6824,1,1,2,1,0,0,2,1,1,1,1,1,0,41332,0,8,0.242833333,1,0,0,87,15,3.7,74,39,113,117,582,462,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6825,1,0,2,1,2,0,1,2,1,1,2,1,0,41326,0,4,0.108333333,1,0,0,102,16,1.9,40,39,99,165,312,360,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6826,1,0,2,5,7,0,2,2,1,1,1,1,0,41401,0,7,0.245779221,1,0,0,210,37,5.8,65,55,54,154,480,481,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6827,1,2,1,2,6,7,3,3,1,1,2,1,0,41326,0,2,0.329166667,1,0,0,51,6,1.2,20,53,66,108,203,360,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6828,1,2,1,2,0,0,1,2,1,1,2,1,0,41330,0,5,0.03125,1,0,0,15,3,0.9,40,35,124,135,520,544,0,Poodle,No_Breed,FALSE,Poodle
6829,1,0,2,1,2,0,2,1,2,2,2,1,0,41325,0,1,0.02125,1,0,0,70,13,2.78E-17,10,13,95,97,640,480,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6830,1,0,2,1,2,0,2,2,2,2,2,1,0,41326,0,1,0,0,0,0,2,1,0,9,10,57,138,360,480,1,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6831,2,0,2,1,2,6,2,1,2,1,2,1,0,41326,0,2,0,0,0,0,2,1,0.1,20,35,83,112,300,400,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6832,1,0,1,1,2,5,2,2,2,1,2,2,0,41326,0,5,0.154761905,1,0,0,76,13,-0.3,46,17,72,137,340,360,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6833,1,0,2,2,7,0,2,2,2,2,2,1,0,41326,0,5,0,0,0,0,2,1,0,45,46,109,131,418,432,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6834,1,0,2,2,0,0,2,2,1,1,2,1,0,41326,0,1,0,0,0,0,2,1,0,10,13,117,148,225,400,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6835,1,0,2,3,5,7,2,2,3,3,2,1,0,41336,0,1,0.6,1,0,0,26,5,0.2,10,68,46,144,239,400,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6836,1,0,2,2,0,0,2,1,1,1,2,1,0,41326,0,1,0.35,1,0,0,21,4,1.2,8,44,42,149,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6837,2,0,1,6,7,0,2,1,2,1,2,1,0,41326,0,1,0.306,1,0,0,28,4,1.8,9,17,46,122,400,300,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6838,1,0,2,2,3,0,1,1,1,1,3,1,0,41401,0,4,0.5,1,0,0,37,7,0.1,28,59,130,115,325,375,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6839,1,0,2,1,2,7,2,1,2,1,2,1,10,41326,1,8,-0.29375,-1,0,0,22,4,-0.5,70,80,48,112,312,400,1,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6840,1,0,1,1,2,0,2,1,2,2,2,1,0,41326,0,2,0.1875,1,0,0,37,5,1.5,19,15,149,199,640,478,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6841,1,1,2,1,0,0,3,3,1,1,2,1,25,41326,0,2,0.252840909,1,0,0,24,5,0.6,17,51,75,128,500,451,0,Rottweiler,No_Breed,FALSE,Rottweiler
6842,1,0,2,1,0,0,1,1,2,2,2,1,0,41326,0,1,0.390625,1,0,0,21,4,0.7,10,18,58,101,393,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6843,1,2,1,6,0,0,2,1,2,1,2,1,0,41401,0,1,0.5,1,0,0,5,0,0.9,8,36,80,132,299,400,0,Schnauzer,No_Breed,FALSE,Schnauzer
6844,1,2,1,2,7,0,2,2,1,1,2,2,0,41326,0,1,-0.080902778,-1,0,0,80,12,-1.2,10,41,67,164,300,400,0,Shih_Tzu,No_Breed,FALSE,Shih_Tzu
6845,2,1,2,1,6,0,2,1,2,2,1,1,0,41326,0,5,0.34375,1,0,0,-1,-1,-1,50,46,55,129,340,356,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6846,1,1,1,1,0,0,2,2,1,1,1,1,0,41326,0,3,0.148541667,1,0,0,157,22,1.3,28,42,35,111,301,400,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6847,1,2,2,2,0,0,2,1,1,1,1,1,25,41326,0,3,0.488888889,1,0,0,71,20,3.3,28,12,149,97,370,387,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6848,1,0,1,2,3,0,2,2,2,1,2,1,0,41326,1,1,0,0,0,0,13,2,-0.6,10,13,84,120,362,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6849,1,0,1,2,0,0,2,2,2,3,3,1,10,41332,0,1,0.100833333,1,0,0,10,2,2.1,10,21,128,87,640,640,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6850,1,2,2,3,4,7,2,2,1,1,1,1,0,41401,0,4,0.25,1,0,0,2,0,0.2,40,11,103,97,150,113,1,Spitz,No_Breed,FALSE,Spitz
6851,2,0,1,3,7,0,2,3,2,1,2,1,4,41326,0,6,0.163008658,1,0.5,1,48,19,-0.4,51,65,78,144,347,319,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6852,2,2,2,6,0,0,2,1,1,1,1,1,0,41326,0,6,-0.041666667,-1,0,0,28,9,-0.3,60,70,60,106,400,238,0,Russian_Blue,Mixed_Breed,TRUE,Russian_Blue__Mixed_Breed
6853,1,1,2,2,0,0,3,2,1,1,1,1,0,41401,0,2,0.43,1,0,0,37,4,1.6,19,24,94,184,357,478,0,Golden_Retriever,Mixed_Breed,TRUE,Golden_Retriever__Mixed_Breed
6854,1,0,1,1,2,5,2,2,1,1,2,1,0,41326,0,2,0.338920455,1,0,0,53,8,0.7,20,48,73,95,349,350,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6855,2,0,1,1,7,0,2,1,1,1,2,1,0,41326,0,4,0.051675485,1,0,0,110,18,2.1,40,48,88,160,350,350,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6856,1,0,2,5,0,0,3,1,3,3,2,1,0,41326,0,2,0.533333333,1,0,0,20,4,1.5,19,51,57,172,316,479,1,Labrador_Retriever,Mixed_Breed,TRUE,Labrador_Retriever__Mixed_Breed
6857,2,2,2,1,2,4,2,1,2,2,2,1,0,41326,0,1,0.35,1,0,0,28,6,1.1,8,42,102,99,360,480,0,Tortoiseshell,Maine_Coon,FALSE,Tortoiseshell
6858,1,2,2,1,3,0,3,2,2,2,2,1,0,41326,0,3,0.25,1,0.8,1,57,8,1.1,30,40,60,121,203,360,0,German_Shepherd_Dog,No_Breed,FALSE,German_Shepherd_Dog
6859,1,2,2,3,0,0,3,2,1,1,1,1,0,41401,0,0,0.32,1,0,0,21,4,0.5,0,-1,-1,-1,-1,-1,1,Golden_Retriever,No_Breed,FALSE,Golden_Retriever
6860,2,1,1,1,0,0,2,2,3,3,2,2,0,41326,0,7,0.65,1,0.5,1,26,3,1.2,69,21,62,134,357,342,1,Tabby,No_Breed,FALSE,Tabby
6861,1,1,2,5,0,0,2,2,1,1,1,1,15,41326,1,2,0.26,1,0,0,19,4,0.9,20,33,54,175,640,640,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6862,2,0,1,3,5,0,2,2,2,1,2,1,5,41326,0,5,0.123549784,1,0,0,117,22,1.8,50,50,111,174,340,360,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6863,2,2,1,2,5,0,1,1,1,1,1,1,0,41326,0,2,0.242857143,1,0,0,39,4,1.8,20,19,78,135,401,480,1,American_Shorthair,No_Breed,FALSE,American_Shorthair
6864,2,1,2,1,7,0,2,1,1,1,1,1,10,41401,0,1,0.173055556,1,0,0,69,11,-0.4,8,82,94,165,399,266,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6865,2,2,1,6,7,0,1,1,3,3,3,2,0,41401,0,1,0,0,0,0,5,2,-0.4,6,42,90,101,360,480,1,British_Shorthair,American_Shorthair,FALSE,British_Shorthair
6866,2,2,1,4,7,0,3,2,1,1,2,1,10,41401,0,1,0.2,1,0,0,-1,-1,-1,10,40,45,177,400,241,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6867,2,1,1,1,6,0,2,1,1,1,1,2,0,41326,0,8,-0.000590319,-1,0,0,114,20,-2.2,73,61,118,126,601,600,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6868,1,2,2,1,2,0,2,1,1,1,1,1,0,41326,0,6,0.3,1,0,0,54,8,2.7,58,30,93,152,640,427,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6869,1,2,1,2,0,0,1,1,3,1,2,1,0,41401,0,1,0.37,1,0,0,20,5,0.9,10,8,139,117,256,400,0,Miniature_Pinscher,No_Breed,FALSE,Miniature_Pinscher
6870,2,0,2,1,6,7,2,1,2,2,2,1,0,41336,0,1,0.298809524,1,0,0,44,10,2.3,10,78,44,139,400,300,1,Persian,No_Breed,FALSE,Persian
6871,2,1,2,6,0,0,1,2,1,1,1,1,0,41326,0,2,0.2125,1,0,0,29,6,1.5,20,61,54,100,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6872,2,0,2,1,2,3,2,1,1,1,2,1,0,41326,0,17,0.173844538,1,0,0,176,29,5.3,162,30,60,122,223,299,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6873,1,1,1,2,7,0,2,1,1,3,2,1,0,41326,0,2,0.189583333,1,0,0,57,11,2.8,18,95,64,158,445,407,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6874,2,2,1,1,6,7,2,2,3,3,3,1,0,41401,0,2,0.16,1,0,0,42,6,0.4,20,18,56,126,500,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6875,2,1,2,6,0,0,1,1,1,1,3,1,0,41401,0,1,0,0,0,0,7,2,0.3,10,39,42,125,300,400,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6876,1,0,2,2,3,0,1,1,3,3,3,1,0,41326,0,8,0.6,1,0,0,28,3,0.9,72,18,113,129,370,329,1,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6877,1,2,2,2,0,0,3,1,2,2,2,1,20,41326,0,2,0.49375,1,0,0,26,6,0.8,20,15,90,156,270,480,1,Rottweiler,No_Breed,FALSE,Rottweiler
6878,1,0,2,2,0,0,2,2,2,2,2,1,0,41332,0,3,-0.375,-1,0,0,9,3,0.2,30,21,76,134,400,267,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6879,1,2,2,4,0,0,3,3,3,3,2,1,0,41326,0,4,0.6875,1,0,0,45,5,-1,40,30,86,115,375,455,0,Golden_Retriever,No_Breed,FALSE,Golden_Retriever
6880,2,0,1,4,0,0,2,1,2,1,2,1,0,41401,0,1,0.490625,1,0,0,21,4,0.9,10,30,125,151,363,480,1,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6881,1,1,2,2,7,0,2,2,2,1,2,1,0,41326,0,5,0.191025641,1,0,0,62,10,1.9,44,27,134,148,256,456,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6882,1,2,2,1,2,0,2,1,3,3,1,1,0,41326,0,5,0.067613636,1,0,0,59,7,1.2,40,32,67,101,270,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6883,2,0,1,1,7,0,1,1,2,2,2,1,0,41326,0,4,0,0,0,0,-1,-1,-1,40,37,39,154,400,300,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6884,2,1,2,1,0,0,2,1,1,1,1,1,0,41326,0,3,0.266666667,1,0,0,46,5,0.9,30,51,45,103,561,385,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6885,2,0,1,1,7,0,2,1,2,1,2,1,0,41326,0,1,0.5,1,0,0,11,3,0.2,9,41,56,180,640,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6886,1,0,2,2,0,0,2,2,2,2,2,1,2,41327,0,1,0.125,1,0,0,21,5,0.1,10,12,148,79,308,400,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6887,1,2,2,1,0,0,3,2,3,3,3,2,0,41401,0,1,0.2225,1,0,0,74,10,2.3,10,35,123,158,480,480,1,Rottweiler,No_Breed,FALSE,Rottweiler
6888,1,0,2,5,0,0,1,2,2,2,2,1,0,41326,0,5,0.25,1,0,0,8,1,0.7,50,16,109,141,380,320,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6889,2,0,2,6,7,0,2,2,1,1,2,1,0,41326,0,4,0.166666667,1,0,0,28,5,1,40,24,82,144,407,450,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6890,2,0,2,1,7,0,2,1,1,2,1,1,0,41401,1,1,0.298832071,1,0,0,247,43,5.2,10,19,35,125,270,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6891,2,0,2,4,5,7,1,1,2,2,2,1,5,41326,0,1,-0.033333333,-1,0,0,3,1,0,10,104,37,139,225,300,0,Siamese,Bengal,FALSE,Siamese
6892,1,2,2,2,0,0,1,2,1,1,2,1,10,41401,0,2,0,0,0,0,53,6,-0.8,19,32,142,116,324,480,1,Miniature_Pinscher,No_Breed,FALSE,Miniature_Pinscher
6893,2,1,2,2,6,0,2,1,3,3,2,1,0,41326,0,1,0,0,0,0,4,1,-0.5,10,31,34,132,400,300,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6894,1,2,1,1,7,0,2,1,1,1,2,2,0,41401,0,1,0.6,1,0,0,32,8,0.3,4,56,53,106,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6895,1,0,1,5,0,0,2,2,1,1,3,1,0,41401,0,5,0.75,1,0,0,32,7,0.4,50,14,83,144,321,360,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6896,2,0,2,2,0,0,2,1,2,2,1,1,0,41401,0,5,0.227777778,1,0,0,60,11,3.4,50,21,52,117,399,292,1,Tabby,No_Breed,FALSE,Tabby
6897,1,0,1,1,2,0,2,2,2,2,2,1,0,41327,0,3,0.525,1,0,0,25,8,0.2,28,66,81,150,332,355,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6898,2,0,2,3,0,0,2,2,2,2,2,1,0,41401,0,3,0.161447811,1,0,0,88,12,4.1,28,43,79,143,366,333,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6899,1,0,1,2,0,0,2,1,1,1,2,1,0,41326,0,7,0.04,1,0,0,74,14,-0.7,68,45,103,151,400,300,1,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6900,1,2,2,1,2,0,1,1,2,2,2,1,0,41326,0,3,-0.029393939,-1,0,0,57,8,-0.5,25,53,78,151,360,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6901,2,2,2,2,3,7,2,1,2,2,2,1,0,41326,0,4,0.30625,1,0,0,65,13,0.9,40,29,59,117,640,640,0,Siamese,No_Breed,FALSE,Siamese
6902,1,2,1,3,7,0,1,1,1,1,1,1,0,41401,0,2,0.175669192,1,0,0,111,15,2.1,18,37,54,112,300,400,0,Shih_Tzu,No_Breed,FALSE,Shih_Tzu
6903,2,1,2,2,0,0,2,1,1,1,1,1,0,41326,0,1,0.285333333,1,0,0,27,8,0.1,10,24,37,181,300,400,0,Tabby,No_Breed,FALSE,Tabby
6904,1,2,2,4,0,0,2,1,2,1,1,1,0,41330,0,1,0.021538462,1,0,0,36,6,0.7,7,12,88,144,400,300,1,Labrador_Retriever,No_Breed,FALSE,Labrador_Retriever
6905,1,0,2,1,2,7,2,1,2,1,2,1,0,41401,0,4,0.208238636,1,0,0,109,16,1.5,35,29,56,114,312,323,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6906,1,0,1,1,7,0,1,1,1,1,2,1,20,41326,0,1,0.043576389,1,0,0,302,52,2.2,10,16,58,122,360,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6907,2,0,2,2,0,0,1,1,2,2,2,1,0,41326,0,3,0.2,1,0,0,23,5,1.5,30,13,78,119,426,462,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6908,2,0,2,1,7,0,2,1,1,1,2,1,0,41326,5,17,0.173214286,1,0,0,84,12,2.5,159,47,64,138,362,278,0,Tuxedo,No_Breed,FALSE,Tuxedo
6909,2,2,1,1,2,6,2,2,3,3,3,2,0,41401,0,3,0.251562998,1,0,0,157,29,2.6,26,61,59,140,640,640,0,Mixed_Breed,Tabby,TRUE,Mixed_Breed__Tabby
6910,1,1,1,2,0,0,2,1,3,3,2,1,0,41401,0,3,0,0,0,0,33,12,-0.1,29,21,90,182,327,366,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6911,1,2,2,3,0,0,3,3,2,1,2,2,0,41401,0,5,0.060572421,1,0,0,185,33,-1.7,50,73,67,132,400,300,1,Golden_Retriever,Golden_Retriever,FALSE,Golden_Retriever
6912,1,0,2,1,2,7,1,1,3,3,3,2,0,41326,0,1,-0.011111111,-1,0.333333333,1,129,22,-0.5,10,15,68,95,336,479,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6913,2,0,1,1,7,0,2,1,2,1,2,1,0,41326,0,3,0.05,1,0,0,61,11,1.8,30,29,112,133,365,310,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6914,1,1,2,1,7,0,2,1,1,1,1,1,25,41326,0,1,0.176111111,1,0,0,145,38,3.5,9,81,63,103,400,300,1,Rottweiler,No_Breed,FALSE,Rottweiler
6915,1,2,1,3,0,0,3,3,1,1,1,1,20,41326,0,0,0.142058081,1,0,0,102,22,1.7,0,-1,-1,-1,-1,-1,1,Golden_Retriever,No_Breed,FALSE,Golden_Retriever
6916,2,0,2,2,3,0,1,1,1,1,2,1,0,41326,0,3,0.258863636,1,0,0,43,7,-0.3,30,19,100,121,360,480,0,Mixed_Breed,Tabby,TRUE,Mixed_Breed__Tabby
6917,1,0,1,1,2,0,2,1,2,1,2,1,0,41326,0,5,0.112896825,1,0,0,87,13,2.1,50,40,51,132,225,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6918,2,0,1,1,2,0,2,2,2,2,2,1,0,41326,0,1,0.1,1,0,0,35,11,0.8,6,15,91,108,639,360,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6919,2,0,1,1,6,0,2,1,2,1,1,1,3,41326,0,5,0.147222222,1,0,0,19,3,1.9,50,52,91,99,526,470,0,Tabby,No_Breed,FALSE,Tabby
6920,2,2,2,4,7,0,2,1,3,3,2,1,0,41401,0,1,-0.188888889,-1,0,0,35,7,0.9,10,69,65,142,640,640,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6921,1,0,2,2,0,0,2,1,2,1,2,1,0,41326,1,14,0.30530303,1,0,0,115,26,0.5,140,70,92,145,378,319,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6922,1,0,1,1,3,0,2,2,1,1,2,1,25,41401,0,5,0.046428571,1,0,0,55,12,0.8,48,88,43,108,400,275,1,Terrier,Dachshund,FALSE,Terrier
6923,2,0,2,1,6,0,2,2,2,2,2,1,0,41401,0,3,0.491666667,1,0,0,24,6,0.9,30,42,110,129,400,268,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6924,1,2,2,2,7,0,3,2,1,3,3,1,0,41326,0,2,0.125,1,0,0,57,9,0.3,16,40,81,137,400,350,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6925,1,0,1,1,2,0,1,2,2,1,2,1,25,41326,0,3,-0.033333333,-1,0,0,44,11,0.9,30,94,124,123,225,300,0,Schnauzer,Poodle,FALSE,Schnauzer
6926,1,1,1,2,0,0,3,1,2,1,2,1,0,41325,0,1,0.027063492,1,0,0,41,5,0.2,10,26,141,126,400,300,1,Mixed_Breed,Labrador_Retriever,TRUE,Mixed_Breed__Labrador_Retriever
6927,1,2,2,1,0,0,1,2,1,1,3,1,5,41401,0,3,0.333333333,1,0,0,44,8,2,30,50,106,137,355,322,1,Poodle,Shih_Tzu,FALSE,Poodle
6928,2,1,1,6,0,0,2,1,2,2,2,1,5,41327,0,6,0.110669192,1,0.136363636,1,132,19,1.6,59,52,77,126,561,397,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6929,1,0,2,2,3,0,2,2,1,1,2,1,10,41326,0,1,0.295707071,1,0,0,57,7,3,10,17,117,125,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6930,2,0,2,2,5,7,2,2,2,2,2,1,0,41336,0,2,0.625,1,0,0,15,5,0.6,18,79,96,114,400,216,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6931,2,0,2,1,3,7,2,1,1,1,2,1,8,41401,0,5,0.09375,1,0,0,41,6,0.9,50,11,63,110,400,300,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6932,1,0,2,2,7,0,2,2,2,1,2,1,0,41326,0,3,0,0,0,0,2,1,0,30,37,85,139,250,399,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6933,1,2,1,1,2,7,2,1,1,1,2,1,25,41401,0,3,0.141666667,1,0,0,78,11,1.9,26,68,113,175,360,480,1,Beagle,No_Breed,FALSE,Beagle
6934,1,2,2,2,5,0,2,2,1,1,2,1,0,41326,0,3,0.205833333,1,0,0,81,8,3.2,30,15,148,99,400,300,0,Terrier,No_Breed,FALSE,Terrier
6935,2,2,2,2,6,7,1,1,2,1,1,1,0,41326,0,3,0.497222222,1,0,0,29,4,1.6,30,47,100,127,333,366,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6936,2,0,2,2,3,7,2,1,1,1,2,1,0,41326,0,8,0.448214286,1,0,0,60,14,4,71,31,78,115,385,311,1,Oriental_Short_Hair,No_Breed,FALSE,Oriental_Short_Hair
6937,2,1,1,1,2,6,2,1,3,3,2,1,0,41326,0,5,-0.05,-1,0,0,32,6,0,50,56,46,118,376,314,0,Russian_Blue,No_Breed,FALSE,Russian_Blue
6938,2,2,2,3,0,0,2,1,1,1,1,1,0,41401,0,2,0.098076923,1,0,0,140,28,1.5,20,40,46,143,360,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6939,1,2,1,6,7,0,3,2,1,1,1,2,20,41326,0,5,0.29030303,1,0,0,204,33,2.4,49,38,62,150,607,591,1,Husky,No_Breed,FALSE,Husky
6940,2,1,1,3,7,0,2,1,2,2,2,1,0,41401,0,1,0.211777778,1,0,0,117,16,4.2,10,25,84,170,640,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6941,1,0,1,1,2,0,1,1,3,3,3,1,0,41326,0,0,0.07202381,1,0,0,79,13,0.8,0,-1,-1,-1,-1,-1,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6942,1,0,1,1,2,0,2,1,1,1,2,1,0,41326,0,4,0.1,1,0,0,19,3,0.6,36,90,84,160,325,375,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6943,1,0,1,1,2,0,2,2,1,1,2,1,0,41326,0,1,0,0,0,0,2,1,0,9,44,79,112,300,400,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6944,1,0,2,1,2,7,2,1,2,1,2,1,0,41330,0,1,0.455,1,0,0,56,10,1.3,10,43,57,131,480,270,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6945,1,2,2,2,0,0,2,2,1,1,2,1,25,41324,0,1,0.488392857,1,0.333333333,1,17,1,2.5,10,40,87,122,300,400,1,Poodle,No_Breed,FALSE,Poodle
6946,1,2,1,2,0,0,3,1,1,3,1,1,25,41401,0,3,0.216666667,1,0,0,36,7,0.7,30,22,113,159,453,480,1,Labrador_Retriever,No_Breed,FALSE,Labrador_Retriever
6947,2,0,2,5,0,0,2,3,2,2,2,2,0,41401,0,2,0.275,1,0,0,54,14,-0.2,20,26,88,95,500,480,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6948,1,2,1,3,0,0,2,1,1,1,1,1,0,41326,0,1,0.325,1,0,0,39,6,1.3,10,8,176,104,400,300,0,Mixed_Breed,Labrador_Retriever,TRUE,Mixed_Breed__Labrador_Retriever
6949,2,1,2,5,6,7,3,3,1,1,1,1,0,41326,0,6,0.168677721,1,0,0,436,82,6.3,60,49,42,149,538,461,0,Ragdoll,Maine_Coon,FALSE,Ragdoll
6950,1,0,2,2,0,0,2,1,2,2,2,1,0,41326,1,16,0.125,1,0,0,53,8,1,148,34,84,142,400,225,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6951,2,1,2,3,4,7,1,3,1,1,2,2,0,41326,0,5,0.065318772,1,0,0,77,10,1.7,50,24,86,159,584,608,0,Persian,Exotic_Shorthair,FALSE,Persian
6952,1,2,1,1,0,0,3,2,1,1,1,1,0,41401,0,1,0.254040404,1,0,0,104,15,3.3,9,145,38,110,267,400,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6953,1,0,1,1,2,7,2,2,1,1,2,1,0,41327,0,5,0.103333333,1,0,0,55,8,0.4,50,28,50,139,467,480,1,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6954,2,1,2,1,6,0,2,3,3,3,3,1,25,41326,0,1,0.18030303,1,0,0,53,7,2.1,10,8,99,90,270,480,1,Mixed_Breed,Persian,TRUE,Mixed_Breed__Persian
6955,1,0,1,1,2,7,2,2,1,1,2,1,0,41401,0,2,0.3175,1,0.3,1,22,5,0,13,69,93,145,350,349,0,Mixed_Breed,Mixed_Breed,TRUE,Mixed_Breed
6956,1,2,2,2,7,0,1,1,1,1,3,1,0,41327,0,2,0.25,1,0,0,69,17,0.4,20,20,84,152,328,307,0,Cavalier_King_Charles_Spaniel,No_Breed,FALSE,Cavalier_King_Charles_Spaniel
6957,1,0,1,2,0,0,1,2,2,2,2,1,0,41325,0,2,0.1875,1,0,0,8,2,0.9,20,11,74,154,300,400,0,Mixed_Breed,No_Breed,TRUE,Mixed_Breed
6958,1,1,1,1,7,0,3,1,2,1,2,1,0,41326,0,2,0.106666667,1,0,0,18,3,0.4,17,52,28,140,400,300,0,Dalmatian,No_Breed,FALSE,Dalmatian
