,PetID,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT
6763,12537b530,47,7,1.9,0,-1,-1,-1,-1,-1
6764,5f0efae69,104,25,0.9,38,31,35,126,350,350
6765,198357b7e,40,10,0.3,10,12,70,112,270,479
6766,9b71a3c06,72,13,1.9,60,23,48,131,275,400
6767,adb33dd61,5,0,0.9,10,7,89,154,360,480
6768,5f7343089,35,5,1.7,10,77,83,120,395,480
6769,ee0eff05e,59,9,0.3,32,33,73,152,493,412
6770,785a95244,131,21,3.2,47,78,126,161,584,480
6771,97c13bdf2,29,6,1.2,40,28,109,123,479,453
6772,e42dea43d,77,10,1.5,20,41,57,111,499,452
6773,fdd77ab31,34,9,0.3,30,42,65,127,290,451
6774,e58a12b66,11,3,-0.3,9,37,52,103,300,400
6775,a21b2a42c,65,12,2.9,28,50,76,115,640,478
6776,50503b223,27,5,0.8,10,20,91,171,400,300
6777,f65fe3e26,98,19,1.4,16,58,56,127,480,453
6778,f41112ee1,10,2,0.9,20,59,144,147,640,411
6779,30c864619,34,9,0.9,0,-1,-1,-1,-1,-1
6780,5a3ea9e8a,57,12,1.5,39,84,44,141,362,450
6781,19982272a,22,3,0.7,40,10,95,110,350,350
6782,7e4ac998c,79,18,1.6,18,58,54,119,360,480
6783,f12fc9ea7,132,16,4.6,50,58,41,133,399,293
6784,a3727cc47,3,2,0.1,10,74,81,110,640,640
6785,163919bd1,49,13,0.9,50,45,42,144,333,354
6786,2eb4fa594,55,12,2.3,39,48,35,161,564,395
6787,d30c88c64,65,11,0.7,40,22,74,130,300,400
6788,dffd9f2ff,58,9,2.5,31,36,79,129,430,520
6789,aeb17dd99,33,5,1.5,30,52,50,108,400,400
6790,161718095,50,11,3.4,9,66,109,134,479,480
6791,378059791,61,9,-1.6,48,21,59,103,465,360
6792,6bb720300,95,15,2.2,20,29,68,140,360,480
6793,20fc75f2c,33,10,0.4,65,31,64,131,360,480
6794,81015c1aa,124,23,0.4,47,61,74,123,360,340
6795,945346188,81,17,1.9,35,10,119,154,500,480
6796,427acc248,279,47,0.3,55,19,82,138,438,480
6797,1dc007dfa,199,31,-0.1,10,53,73,95,301,363
6798,64f563069,33,7,0.6,20,68,29,149,360,480
6799,2de05ee7d,39,7,1,1,107,92,131,640,360
6800,1082982dc,29,8,0.6,19,23,39,108,270,480
6801,6517af927,99,14,3.9,37,19,68,140,225,399
6802,2c23cf72e,46,10,1.4,10,28,71,143,400,300
6803,6d94a56ef,48,7,0.5,10,22,99,141,360,480
6804,790e639ed,30,6,1.1,48,72,40,158,400,300
6805,2e3c988cd,2,1,0,10,13,118,131,225,400
6806,6a864757b,103,11,1.5,100,33,73,145,360,480
6807,f1e6fcd95,39,7,0.6,20,27,72,109,203,360
6808,0b24f7e7f,120,18,-0.5,18,20,108,143,500,480
6809,2b8832432,70,10,0.9,20,5,184,137,333,333
6810,b247a426a,7,2,-0.1,49,45,64,122,400,300
6811,f527634f7,39,9,1.4,50,56,86,126,400,300
6812,5ef0ffe23,3,2,0,48,26,99,134,398,456
6813,eb21c0250,51,10,0.9,10,41,88,149,300,400
6814,938bcb826,107,18,8.33E-17,30,60,71,130,400,338
6815,f642366b6,30,5,0.6,10,27,107,115,400,298
6816,8040ff400,14,2,0.9,10,64,35,174,640,474
6817,5296fb183,22,6,0.7,46,52,77,145,380,320
6818,5027f31e5,151,22,0.5,59,27,56,130,387,477
6819,6085869a7,-1,-1,-1,10,101,36,136,320,399
6820,fa18941f4,83,11,4.4,40,76,55,112,325,375
6821,41c09806e,84,12,2.7,50,15,85,157,584,480
6822,2400b537a,25,4,1.1,48,57,97,130,534,480
6823,4409a68b9,62,9,1.1,44,21,66,130,297,416
6824,742cced96,97,20,1.8,47,13,73,138,380,320
6825,01e78230b,40,4,0.2,20,95,58,148,301,400
6826,ab9dd85b2,50,12,0.8,64,22,58,105,400,300
6827,6d1596957,40,8,-0.6,9,16,108,147,640,480
6828,62bf4037c,24,6,1.5,10,32,130,103,300,400
6829,b73cf161f,22,4,0.9,10,34,99,198,360,480
6830,1baea0d16,84,16,1.6,20,53,64,123,300,400
6831,382dd71c1,59,10,0.9,10,55,85,126,360,480
6832,89f229ee8,41,5,2.2,30,96,81,98,500,480
6833,1925aff9d,76,14,2.5,139,27,56,115,509,480
6834,fef6df98c,49,9,2.5,30,51,69,91,283,400
6835,96a0b8d03,48,8,2.6,10,23,82,150,400,300
6836,263b17d23,63,7,2.1,49,26,71,117,400,267
6837,106de20f0,18,2,1.5,34,27,86,126,400,300
6838,109823680,36,3,0.9,26,15,102,142,400,296
6839,955e7c5cf,93,18,2,10,20,116,99,400,266
6840,6e14e0fa4,14,4,0.8,23,17,86,140,344,460
6841,f031aaaef,67,7,1.8,51,31,49,137,366,333
6842,1e8d8e53e,16,3,1.1,10,23,153,104,357,457
6843,ffe2090b3,63,11,4,60,29,49,118,593,465
6844,d2f099410,-1,-1,-1,40,49,33,136,430,480
6845,15f00daac,54,7,1.2,20,64,52,99,350,350
6846,cb07ad856,101,21,1.7,40,26,71,138,570,480
6847,4595acb4d,14,3,0.3,8,44,50,127,360,480
6848,4e9f82a98,94,12,1.6,20,81,78,148,225,400
6849,0415fa071,54,10,0.5,50,69,64,106,380,320
6850,a09008d49,6,1,0.7,37,34,88,146,471,479
6851,8bc07d296,48,9,0,39,43,82,125,430,480
6852,7dac377c6,43,7,2.6,10,39,95,147,480,480
6853,5a0d25864,37,3,2.3,20,12,73,158,350,350
6854,46c834c70,19,4,1.3,20,27,134,138,354,480
6855,9.59E+15,4,1,0.9,20,15,88,185,526,460
6856,c9307b1ee,16,3,1.2,30,26,77,100,270,480
6857,6cf7d415b,14,2,1.1,30,64,94,134,492,532
6858,b4809e7d1,36,9,1,10,146,54,159,400,225
6859,d0956e39e,123,24,-0.7,63,47,100,104,130,102
6860,991519fdb,5,2,0.7,10,14,92,126,203,360
6861,8aa432e1d,2,1,0,70,17,114,120,270,480
6862,c70ffd9c5,78,13,0.5,50,25,47,142,360,480
6863,21d79f603,51,13,1.6,10,42,41,163,313,400
6864,36edc334e,33,7,2.5,65,40,60,130,600,480
6865,b386d20ba,38,11,1.2,88,14,52,180,385,280
6866,19abfb0c6,169,30,3.4,45,55,68,130,432,471
6867,f0fde0412,5,1,0.1,8,11,78,103,300,400
6868,f017041ca,67,14,0.4,10,81,27,123,180,320
6869,e4c2ab3c4,73,16,2.1,10,54,34,139,300,400
6870,45a283ed6,17,3,0.8,48,12,110,187,292,373
6871,907f77c78,68,18,1,10,44,43,138,356,480
6872,d4d84523a,126,23,2,10,124,33,158,274,275
6873,222afe2dd,52,14,3.5,22,57,81,143,334,366
6874,6c17339fe,94,14,1.7,27,63,33,108,333,366
6875,ae518aff9,15,2,0.4,17,16,70,117,400,267
6876,d41aa1c62,7,2,0.1,91,37,72,137,316,381
6877,ff601e5ec,61,9,1.2,20,15,118,154,400,327
6878,65f56897d,10,0,0.7,30,52,46,106,469,554
6879,aad9a8bdb,106,19,0.5,10,45,63,94,400,400
6880,2034bc734,24,4,1,44,49,71,114,391,384
6881,4446dde7e,105,21,2.7,70,42,55,138,375,445
6882,a2cd0e1e4,1,1,0.8,20,58,80,168,527,480
6883,4d7573c5e,6,0,1.4,32,90,72,132,366,325
6884,a36b60379,32,10,1,20,27,80,129,400,225
6885,6648175ff,2,0,0.9,28,50,72,141,266,440
6886,5e696928a,-1,-1,-1,8,39,116,120,267,400
6887,8a9d11c50,100,16,1,27,53,100,109,332,366
6888,7a6a9aace,62,11,2.4,37,100,49,118,400,269
6889,502a2a9db,6,9,1.3,41,34,73,168,360,480
6890,729f4d5fa,13,3,0.7,20,10,147,139,300,400
6891,c0c1504db,19,2,1.3,49,28,41,144,400,300
6892,4d28b3255,98,22,-0.9,126,29,74,135,520,491
6893,6eef41768,12,1,0,17,41,135,118,344,480
6894,175926b9c,141,25,0.9,20,18,48,141,476,464
6895,1a56bb056,8,2,0.5,20,47,68,107,400,300
6896,04bad9310,258,40,4.7,49,27,101,115,333,366
6897,ed6812520,45,7,2.6,29,28,171,130,400,300
6898,dcc316599,167,39,2.7,26,69,39,118,640,542
6899,ac3d34246,52,13,0.6,77,50,114,164,594,461
6900,e50fb0c6c,37,7,0.9,19,6,83,139,640,640
6901,a5984b6df,47,5,1.4,10,13,50,147,640,640
6902,c538efa0b,27,2,2.2,50,57,79,139,300,400
6903,04c4a7493,38,9,-0.3,20,13,36,159,333,333
6904,b799d4d84,238,49,5.8,27,15,105,87,453,480
6905,f2816bd92,6,2,0.3,160,47,71,132,310,479
6906,335f2c11b,62,8,-0.2,113,100,59,140,341,357
6907,ce18c7a4b,155,28,-1.8,50,17,104,131,448,473
6908,8a6d97169,43,3,0.6,20,28,72,145,480,480
6909,2de2cbdcf,39,8,0.3,50,34,61,145,203,360
6910,158b502d3,119,23,1.5,68,100,49,112,400,300
6911,629df03ce,146,31,1.3,19,14,107,173,300,400
6912,2a89fe4a5,31,7,0.6,0,-1,-1,-1,-1,-1
6913,132cc7d6c,48,12,1.2,7,51,55,147,270,480
6914,e7e2eca9e,8,2,0.9,10,12,102,85,640,640
6915,c9928594c,179,30,3.7,47,22,78,114,427,462
6916,edeab1cc8,82,15,1.3,59,45,73,130,361,480
6917,8d8ff1b29,211,38,2.78E-17,29,29,42,142,640,360
6918,03a694927,29,4,2.1,10,20,109,132,640,360
6919,f91ffd577,45,11,0.6,9,106,32,119,360,480
6920,01ac09f2a,272,41,2.1,49,28,75,134,527,476
6921,3a5d5a265,38,8,1.2,98,15,100,110,384,480
6922,9223ca4fa,35,7,2.4,37,58,67,112,300,400
6923,a9a2b71d8,69,31,2.6,30,31,56,111,571,533
6924,ad5021d77,20,6,0.5,39,39,55,119,360,480
6925,a6278a50c,79,20,1.1,61,36,105,134,356,480
6926,ac495f25b,29,2,-0.2,9,56,70,102,320,240
6927,ead9fb6b7,14,3,0.8,10,16,107,146,400,300
6928,124eeac80,132,15,3.8,10,25,45,138,261,400
6929,512bf1e8a,87,14,1.1,27,27,128,87,333,366
6930,9d20353ed,7,1,0,34,22,41,116,528,480
6931,e96c2483c,54,11,-0.6,99,67,45,114,380,320
6932,6a88c7fa4,213,36,2.7,117,39,50,148,616,480
6933,fa6c44396,151,29,2.1,29,50,75,166,341,366
6934,98e1a3f01,53,12,2.4,10,33,112,108,480,360
6935,3002577b8,72,12,-0.1,9,69,140,148,300,400
6936,164857bd8,8,2,0.9,40,18,118,128,400,300
6937,f3aada535,101,14,3.6,10,14,61,115,400,268
6938,d7a772967,20,7,0.4,89,39,90,125,348,329
6939,245bd5ca0,23,5,1.8,27,95,50,129,640,360
6940,cacbb858d,25,8,1,30,33,60,121,546,480
6941,497d68d48,138,16,2,10,28,46,130,203,360
6942,a86cf6b79,116,15,2.7,10,12,166,136,360,480
6943,7ffefe87a,-1,-1,-1,20,79,52,142,400,300
6944,57d556084,5,2,0.2,19,25,91,118,500,480
6945,02a2a622c,41,7,0.1,58,29,90,138,514,398
6946,3b1391dda,75,16,1.5,37,20,60,118,203,360
6947,88cc9be30,102,13,1.6,10,15,88,110,300,400
6948,af4483325,40,8,0.9,30,29,46,120,283,341
6949,3bf6cdab0,39,7,1.3,82,69,93,144,377,322
6950,db095d92a,41,6,1.7,30,56,47,116,640,480
6951,f6dba1642,21,4,1.8,7,37,36,133,356,480
6952,d3fd60eb9,66,11,1.4,20,29,105,163,400,300
6953,51714821c,39,7,2.5,10,29,78,129,360,480
6954,3be835fa8,51,8,1.6,50,24,62,145,324,389
6955,220d4394a,108,24,3.5,18,58,69,171,348,400
6956,402e83205,17,3,1,18,38,99,136,505,550
6957,c14530f38,55,6,3.1,20,17,85,99,640,480
6958,ecaf2b938,12,2,0,45,17,46,135,640,403
6959,92c42a055,146,16,0.2,45,24,106,132,526,477
6960,d2512e37a,24,3,0.8,10,19,72,103,400,300
6961,d4e102aa3,107,12,-0.1,10,31,56,109,400,300
6962,a6ce0ccf2,56,9,1.5,10,6,121,67,500,421
6963,e2ecf822a,68,8,2.7,49,27,65,110,400,265
6964,efb2cb92c,47,4,1.1,48,48,80,139,416,480
6965,3740bcc5d,28,9,1.7,20,12,159,156,500,480
6966,2e1448ee0,47,8,1.9,37,16,63,125,325,375
6967,9f01beeef,19,3,1,70,17,78,158,397,312
6968,c78fa1a45,37,9,2.2,50,56,53,128,400,282
6969,dbfb1869f,24,6,0.9,27,75,60,122,640,480
6970,1c7619fdc,68,9,1.5,51,64,87,140,427,496
6971,eb307c1f0,51,10,1.2,8,35,54,91,640,640
6972,80c4e9e4d,164,34,3.6,75,58,61,138,269,479
6973,02a084920,56,10,1.1,10,24,131,157,640,640
6974,b8acb4269,-1,-1,-1,67,40,71,115,400,300
6975,37ea8d2db,82,14,2.8,102,83,52,120,345,354
6976,d42b92c05,50,9,2.3,20,12,100,104,350,350
6977,0c5dbd29f,69,9,0.8,10,21,58,95,400,266
6978,3161fe0f4,51,13,0.6,257,36,127,132,372,363
6979,fda1395ab,59,8,1.6,28,28,56,125,311,366
6980,5dcdbaaa4,103,17,1.1,50,59,72,125,400,300
6981,f97c8edc4,16,5,0.5,30,20,70,155,360,480
6982,fceb751c7,43,8,0.7,1,77,55,160,360,480
6983,54fd5fde4,72,17,0.9,32,34,87,133,477,520
6984,c31714ab2,93,23,3.5,10,33,89,174,400,267
6985,6a9d18d89,302,46,4.1,48,46,71,106,359,326
6986,fb00c8969,64,14,0.3,10,62,136,161,296,480
6987,69a15acbb,126,23,1.8,90,21,91,138,344,355
6988,f66357936,15,5,1.6,10,111,50,107,400,304
6989,8ab591301,20,5,1.7,9,32,48,113,320,480
6990,9cc2822d9,110,18,2.9,50,18,63,136,366,341
6991,aefff4a06,84,19,2.7,39,39,59,138,400,300
6992,7dfa4e393,68,20,1.5,20,24,90,147,270,479
6993,09c7b610e,55,11,3.3,50,30,68,113,374,400
6994,245b99f60,38,10,1.2,75,41,66,113,234,290
6995,2d304409b,34,6,0.4,53,26,65,123,546,480
6996,596cf7334,112,19,-0.2,19,78,109,173,400,350
6997,af56651cb,17,3,0.8,50,62,33,147,400,300
6998,50cbc6c8f,29,4,1.3,20,36,19,112,360,480
6999,8b9a1b086,35,4,1.9,29,27,43,98,336,480
7000,2a36bc3b5,3,2,0.1,10,100,59,134,300,400
7001,829853d11,55,12,1.2,10,39,77,115,400,300
7002,e976f3d3a,11,2,0.9,10,130,123,156,360,480
7003,98b1fe759,-1,-1,-1,38,22,125,102,300,400
7004,2b7509f97,28,5,2,10,46,41,121,640,427
7005,ee2793324,25,5,0.7,28,53,95,156,333,366
7006,e2e7a93fe,67,15,1.6,6,23,74,141,270,480
7007,db45d8505,11,2,0.9,40,15,87,110,500,560
7008,0ea2638e9,152,26,5.7,36,29,50,166,351,480
7009,379da0b71,48,11,0.4,25,36,80,129,300,400
7010,75bd3a017,39,7,1,20,24,85,122,360,480
7011,28ce3c3ea,19,5,0.1,20,149,86,82,300,400
7012,78d60ffcf,134,20,1.3,60,34,67,93,383,316
7013,3cf9b501d,-1,-1,-1,10,61,76,106,195,400
7014,7efd5522d,67,8,1.7,20,70,73,114,400,400
7015,6c61c33ee,55,7,0,39,32,54,164,300,400
7016,e40290fa0,9,3,0.3,10,16,111,92,300,400
7017,0644da7d9,17,3,-0.1,10,71,71,145,300,400
7018,2e7d08fa6,24,4,0.3,10,48,72,134,400,300
7019,17b2d4cd6,9,1,0.9,35,17,51,132,416,480
7020,c62324387,30,5,0.5,50,81,44,142,521,501
7021,89e43a001,53,8,1.9,20,24,77,96,400,300
7022,4679d01e2,77,17,0.6,0,-1,-1,-1,-1,-1
7023,82b3d7fc6,3,0,0.8,48,18,97,114,270,480
7024,4df3c8b8f,43,6,0.8,18,19,68,95,640,480
7025,da8cfd914,43,11,-0.3,17,38,114,143,400,299
7026,148f526cb,46,6,1.4,38,15,95,96,455,420
7027,42b3d53f8,211,28,6.7,50,38,66,125,416,485
7028,f7eb5dd36,12,3,0.8,10,24,76,103,203,360
7029,945a7a8dd,89,15,-0.8,7,55,51,152,296,480
7030,e989ad83f,154,19,4,40,42,71,126,452,433
7031,3e50a5575,16,7,0.8,66,43,53,128,350,314
7032,5bb7dbfc2,73,15,1.9,34,23,64,98,334,400
7033,5f0bfe5a9,21,4,1,7,53,43,127,270,480
7034,23adab0a9,28,5,2,10,117,22,154,640,427
7035,0c2549da5,84,16,1.3,30,32,55,116,382,341
7036,6d18707ee,77,15,2.8,96,23,45,138,355,377
7037,9c803d826,67,14,2.4,30,32,54,124,366,265
7038,3c5a98448,121,21,-0.4,41,39,99,144,640,640
7039,1b59f9f38,3,1,0.8,70,50,68,137,385,314
7040,dbcf45977,22,3,0.8,50,48,85,119,303,330
7041,0149d04e7,125,25,2.2,40,16,72,132,400,272
7042,8b8489a24,3,2,0.2,30,16,131,125,400,300
7043,fe41e15d5,86,14,0.3,39,28,54,139,360,480
7044,6ad5aa95c,6,2,0,10,39,58,133,360,480
7045,1ef3f5030,20,4,0.1,10,51,63,157,300,400
7046,3eb7ac8c1,28,7,0.8,28,16,71,143,400,300
7047,517f1dc1d,44,7,1.4,20,45,85,132,400,366
7048,47d383f21,44,8,0.3,10,36,40,137,288,480
7049,bfd38a572,57,11,1.3,10,17,143,98,300,400
7050,95fc36030,52,11,3.6,46,75,106,146,381,316
7051,a63c59c80,136,24,0.7,28,31,56,140,400,300
7052,848338a56,66,13,0.3,10,33,54,124,400,267
7053,6c2fa49e8,18,7,0.9,10,16,114,191,360,480
7054,f1c03b3d0,22,6,0,15,70,96,145,320,280
7055,ebb34fea1,115,15,1.3,40,42,94,121,455,420
7056,400a15912,15,1,0.7,49,22,86,127,340,380
7057,5e17c1fde,91,12,2.7,20,64,100,110,350,299
7058,7e8101664,81,17,4.1,30,43,56,148,342,342
7059,8a4c95abd,78,11,2.78E-17,41,55,99,158,320,380
7060,752c4af59,66,10,1.2,10,39,97,148,299,400
7061,040736f83,71,6,-1.3,50,37,65,111,472,480
7062,d4c6c89ab,32,7,0.1,9,99,29,146,400,301
7063,09807c555,110,15,1.1,90,44,54,138,232,400
7064,28484f496,2,1,0,43,30,55,126,566,384
7065,60aca92c5,52,9,3.3,28,19,71,106,400,300
7066,0b3deeb66,3,2,0.1,27,33,77,128,360,480
7067,8f2daa8e3,214,47,5.8,80,97,59,105,336,364
7068,debf8e7e9,40,7,2.9,0,-1,-1,-1,-1,-1
7069,da4b60344,53,12,2.1,30,32,115,141,246,286
7070,2e35d4d3b,43,8,1.6,0,-1,-1,-1,-1,-1
7071,a972fe14a,96,17,1.8,0,-1,-1,-1,-1,-1
7072,68c69f5c1,3,5,1,89,22,75,115,484,480
7073,50418fb29,75,14,1.1,67,23,88,117,300,400
7074,6840e38e5,21,9,1,10,35,88,123,400,299
7075,a4edd47eb,155,34,3,57,86,42,121,333,400
7076,27b2c806b,28,4,-0.5,69,26,48,138,328,371
7077,393e0c8a5,21,3,1.5,26,13,105,163,640,480
7078,007bc1db4,24,7,1.7,44,11,115,130,360,480
7079,13469fc6a,92,15,0.3,20,16,68,142,640,640
7080,e1052f933,86,15,3.9,97,83,71,141,341,478
7081,166947bb4,67,11,1.3,50,25,43,142,572,479
7082,db5e33633,29,4,1.2,30,97,83,164,400,300
7083,eb6c579d5,7,2,1.4,17,56,71,149,640,480
7084,2f4b73413,29,4,2.3,9,20,127,122,360,480
7085,a37b96d01,18,5,0.9,10,11,45,178,400,300
7086,94dc20e92,123,22,0.2,98,18,92,118,416,456
7087,7f6cdf26b,49,13,2,10,85,155,123,640,640
7088,207c24fd3,93,12,3.3,40,22,133,150,374,325
7089,e936b0102,37,4,0.6,10,51,66,121,360,480
7090,d08cf8cb2,20,3,2.7,20,54,58,116,487,560
7091,1b1fdfd71,179,31,4.5,90,15,55,142,360,480
7092,52d65015d,25,6,0.3,8,62,22,175,400,301
7093,f20fa5c38,46,7,0.6,78,57,71,147,377,319
7094,97f8880f9,-1,-1,-1,8,11,96,169,360,480
7095,e9a47ac7a,152,26,2.6,40,35,53,131,375,325
7096,7a6dbcbbb,98,15,4.3,80,23,96,141,462,433
7097,a8e4a881b,54,10,0.8,0,-1,-1,-1,-1,-1
7098,839404d8c,115,23,3.8,40,36,68,135,360,480
7099,5ff1a0cae,10,3,0.2,10,30,77,147,400,300
7100,7cc040670,2,0,0.9,18,14,86,134,286,480
7101,6b5c799b5,1,1,0,10,25,82,89,640,480
7102,c260c7b3b,18,3,0.5,39,25,91,123,400,300
7103,b5b9f6e99,49,8,2.4,50,29,90,143,380,320
7104,b6c159277,28,6,3.3,30,16,64,127,393,440
7105,a811da408,39,10,0.9,50,23,57,136,400,269
7106,1e62a77e1,-1,-1,-1,10,55,36,121,640,640
7107,aa0d42c80,152,25,1.1,68,61,45,155,600,480
7108,fce6f8dff,39,8,0.4,10,57,46,114,400,300
7109,640683dd9,14,4,0.7,47,77,99,145,123,137
7110,f892df3a1,24,8,0.6,7,34,49,131,400,300
7111,db77fdb46,76,13,1.8,18,50,74,164,400,300
7112,b48aa9d4a,21,4,1,25,79,87,117,360,480
7113,12ceeda09,4,2,0.3,22,41,141,98,333,366
7114,9c0f6076a,111,22,-1.1,60,24,103,100,316,383
7115,89c7be602,34,6,0.5,20,18,67,123,360,480
7116,43100edd5,53,8,1.3,44,17,118,132,353,432
7117,e6a5867d8,91,18,-0.1,10,15,120,160,400,400
7118,a2b2ff582,46,10,0.9,8,39,122,159,640,640
7119,c4718084c,51,8,0.8,30,55,77,105,380,333
7120,37c68c4a3,115,21,1.3,70,24,51,139,520,480
7121,ff14c3dbe,18,6,0.3,10,49,117,160,337,336
7122,14398288b,273,40,1.9,103,53,50,136,375,325
7123,f3ed20ed7,95,19,-1.8,226,48,48,127,480,479
7124,1cd5acd7a,56,13,-1,26,89,67,136,375,323
7125,5bd405bac,55,6,1.4,30,58,88,128,340,410
7126,eee0b299c,4,1,0,20,45,52,151,500,480
7127,369197890,71,14,0.5,10,33,75,93,360,480
7128,f399cf0d2,14,2,1.3,49,50,103,116,336,304
7129,3de1d3794,3,2,0.1,58,64,85,114,359,479
7130,82d0651f3,39,7,1.4,30,54,69,87,400,299
7131,08f038689,36,7,0.6,10,14,180,115,640,480
7132,172b6f611,4,1,0.7,20,16,77,163,360,480
7133,228117dca,134,23,1,109,59,64,134,387,278
7134,c35cc3520,56,8,3.4,10,9,112,97,640,480
7135,cb867cac6,356,52,-0.3,71,32,86,167,311,371
7136,a6fd284f8,23,5,0.9,25,63,80,115,400,300
7137,1945c0690,44,5,1.9,30,29,46,110,546,480
7138,c220b4764,40,5,0.8,10,18,103,132,300,400
7139,081199ea2,155,21,3.9,129,63,85,121,467,480
7140,cd9c84ec2,175,28,1.9,87,26,49,165,618,354
7141,55a754f92,85,19,2.7,49,13,158,117,399,266
7142,b56b73e4c,83,14,0.9,28,20,75,169,438,480
7143,73e1b299a,81,12,1.7,49,15,137,156,400,300
7144,180b3f500,25,5,0.9,30,37,112,139,364,480
7145,837574272,-1,-1,-1,28,17,94,106,363,264
7146,ae0535c8c,157,18,-0.1,50,26,110,145,243,399
7147,b984a461b,188,33,5.8,68,40,104,159,399,298
7148,488a81168,11,3,0.3,30,59,58,108,453,480
7149,3ba83a496,57,13,0.3,10,25,86,127,400,266
7150,f861c3c77,27,6,1.9,10,47,42,94,400,300
7151,1a38aecad,132,18,2.3,56,29,102,162,353,478
7152,d24c7ab5b,30,8,0.4,0,-1,-1,-1,-1,-1
7153,0e52438a0,6,2,0,10,7,74,87,360,480
7154,9dd3b3bce,62,7,-0.5,8,121,23,144,299,400
7155,1b5af7749,68,17,-0.5,247,31,48,130,366,314
7156,f13ba84ac,17,3,0.4,48,17,59,143,380,320
7157,d2fb45c15,61,5,2.3,10,106,49,129,399,219
7158,1d41418f7,72,15,1.8,29,66,62,110,640,475
7159,f05838eb7,93,17,1,29,32,73,161,333,366
7160,872317673,269,57,2,14,16,52,155,400,300
7161,4bdc7be69,28,9,0,30,43,52,115,426,462
7162,cd9de4e83,69,14,-0.4,20,17,71,169,400,285
7163,f1afd4033,11,4,0.2,10,12,139,143,360,480
7164,ca7aa9eec,19,2,0.9,40,47,65,114,500,480
7165,f1164babb,25,4,0,10,50,31,149,300,225
7166,25765058c,327,39,0.8,39,21,87,134,500,520
7167,3fa341801,587,104,1.8,288,14,79,109,340,307
7168,c3c27d97c,46,7,1.2,30,27,141,156,382,293
7169,5ed94ddc8,45,6,1.6,45,63,100,123,360,340
7170,a5a4c2890,30,7,2.4,10,47,47,136,597,448
7171,9ebe2f16c,74,20,0.1,18,52,94,97,300,400
7172,e2205b952,49,8,1.9,70,16,105,145,314,400
7173,9c26f0fed,141,21,2.9,40,76,71,112,400,300
7174,01e517961,57,10,1.4,20,42,114,79,640,502
7175,6d75c2ccb,6,3,0.3,38,66,64,153,400,300
7176,b1db9573c,14,4,0.9,9,50,50,149,360,480
7177,581ce1910,25,3,0.6,10,19,84,128,400,267
7178,f36876126,121,14,-0.7,19,30,72,127,640,500
7179,99b55ee76,42,9,2.7,167,22,116,125,382,286
7180,41ae99ff2,40,5,2.4,37,47,69,118,380,320
7181,d042e55ce,3,1,0.8,44,15,137,170,470,478
7182,1e83794bd,32,9,1,44,19,97,150,320,380
7183,36ddc4f2d,77,14,0.7,20,17,50,126,400,300
7184,4dc936ac7,33,5,2.1,26,21,71,158,360,480
7185,e6989638e,130,21,2.1,45,28,120,139,359,340
7186,3b3ce72d1,69,13,1.7,19,52,71,114,358,479
7187,5e4c387b2,-1,-1,-1,20,10,83,107,400,277
7188,4e290a43a,392,61,2.1,106,47,75,128,306,387
7189,0fd68ca16,43,7,1.7,10,20,70,83,360,480
7190,22594186e,74,9,2.7,6,23,102,81,400,300
7191,2ca38a180,60,11,1.6,43,16,38,145,584,480
7192,3604fc814,23,2,0.9,10,46,87,135,400,400
7193,c67d871e3,118,16,-1,47,45,76,152,340,359
7194,ff6ff53c4,43,7,0.8,50,41,68,136,300,400
7195,d57b8c2fe,106,21,0.6,42,26,73,118,472,456
7196,6ab1ff108,115,16,1.4,58,77,121,138,520,480
7197,8fcaaf6e0,57,4,1.9,30,47,61,130,400,300
7198,87241775f,11,1,0.9,10,17,119,132,384,384
7199,ca11826f9,2,1,0.1,10,13,57,111,640,474
7200,75ee37fa5,47,7,1.9,9,62,105,117,283,480
7201,9579ad7a1,71,10,2,15,25,46,130,360,480
7202,b51d75d61,16,3,0.9,49,49,80,104,373,295
7203,d7dd2c184,130,16,-0.2,49,34,88,98,400,300
7204,dcc43d4ab,58,11,1.2,9,40,69,154,640,360
7205,77653ab79,11,4,0.1,77,29,130,181,299,400
7206,52abcc0fe,118,16,-1,0,-1,-1,-1,-1,-1
7207,1fce53107,21,4,0.7,10,23,120,164,374,480
7208,0b90767fa,72,14,1,38,74,100,141,360,480
7209,94f353c2f,29,7,1.9,39,41,53,114,608,452
7210,bd881326e,84,13,2.4,224,69,64,120,298,436
7211,015c353ce,110,18,1.9,88,69,49,119,375,483
7212,f32a2c20a,-1,-1,-1,30,38,66,117,400,366
7213,8143d5d0c,71,9,1.4,20,66,90,122,400,299
7214,42331ae6f,130,25,2.3,10,59,137,138,400,225
7215,a31508650,27,4,0.5,20,33,138,129,400,300
7216,308eda964,-1,-1,-1,15,63,44,124,400,300
7217,eba773cbe,12,4,0.2,45,93,116,140,320,380
7218,25bdd7d90,122,24,1.7,38,87,102,144,312,317
7219,88cc4d5af,40,5,1.7,0,-1,-1,-1,-1,-1
7220,d7c6e0401,65,7,-0.8,15,99,67,119,500,480
7221,a7d44898b,57,9,1.7,64,46,61,138,320,388
7222,f972a14d5,104,17,2.2,10,21,57,193,400,395
