,Type,Age,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,VideoAmt,PhotoAmt,DesSem,DesSemCat,NameSem,NameSemCat,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT,AdoptionSpeed,Mixed,BreedName,BreedNum
5347,2,2,2,1,7,0,2,1,1,1,1,1,0,41401,0,1,0.290151515,1,0,0,56,9,1.5,10,6,121,67,500,421,1,0,Oriental_Short_Hair,28
5348,2,0,1,1,7,0,3,2,2,2,2,1,0,41326,0,5,-0.033333333,-1,0,0,68,8,2.7,49,27,65,110,400,265,1,1,Mixed_Breed,0
5349,2,0,1,3,0,0,2,1,1,1,1,1,10,41326,0,2,0,0,0,0,28,9,1.7,20,12,159,156,500,480,0,1,Mixed_Breed,0
5350,1,0,1,1,2,0,3,2,1,1,2,1,0,41326,0,4,0.291666667,1,0,0,47,8,1.9,37,16,63,125,325,375,0,1,Mixed_Breed__Belgian_Shepherd_Malinois,103
5351,2,0,1,4,7,0,1,1,1,1,1,1,0,41401,0,7,0.6375,1,0,0,19,3,1,70,17,78,158,397,312,1,1,Mixed_Breed,0
5352,1,1,1,1,2,0,2,1,1,1,1,1,0,41401,0,5,0.5375,1,0,0,37,9,2.2,50,56,53,128,400,282,1,1,Mixed_Breed,0
5353,1,0,2,2,7,0,2,2,2,2,2,1,0,41326,0,3,0.454375,1,0,0,24,6,0.9,27,75,60,122,640,480,1,1,Mixed_Breed__Terrier,47
5354,1,2,1,1,2,0,2,1,1,1,1,2,16,41401,0,6,0.155909091,1,0,0,68,9,1.5,51,64,87,140,427,496,1,1,Miniature_Pinscher__Mixed_Breed,148
5355,1,2,2,2,7,0,1,3,3,3,3,2,0,41325,0,1,0.079444444,1,0,0,51,10,1.2,8,35,54,91,640,640,0,0,Shih_Tzu,8
5356,1,0,2,1,2,0,2,2,2,2,2,1,0,41327,0,1,0.109375,1,0,0,56,10,1.1,10,24,131,157,640,640,1,1,Mixed_Breed,0
5357,1,0,1,2,7,0,2,1,2,2,2,1,0,41326,0,2,0.257291667,1,0.333333333,1,50,9,2.3,20,12,100,104,350,350,0,1,Terrier__Mixed_Breed,62
5358,2,0,1,1,2,5,2,1,2,2,2,1,0,41326,0,1,0.285795455,1,0,0,69,9,0.8,10,21,58,95,400,266,0,1,Mixed_Breed,0
5359,2,1,2,6,7,0,2,1,3,3,3,1,0,41401,0,3,0.533333333,1,0,0,59,8,1.6,28,28,56,125,311,366,1,1,Mixed_Breed,0
5360,1,0,1,2,7,0,2,2,2,2,2,1,0,41327,0,3,0,0,0,0,16,5,0.5,30,20,70,155,360,480,0,1,Mixed_Breed,0
5361,2,0,2,4,5,7,2,1,3,3,2,1,0,41401,0,1,0.425,1,0,0,43,8,0.7,1,77,55,160,360,480,1,1,Mixed_Breed,0
5362,2,0,1,3,0,0,1,2,1,1,2,1,20,41401,0,4,0.143844697,1,0,0,72,17,0.9,32,34,87,133,477,520,0,1,Persian__Mixed_Breed,5
5363,1,0,2,2,7,0,2,1,1,3,2,1,0,41326,0,1,0.166369048,1,0,0,93,23,3.5,10,33,89,174,400,267,0,1,Mixed_Breed,0
5364,1,2,2,1,2,0,1,1,1,1,3,1,0,41326,0,5,0.205981692,1,0,0,302,46,4.1,48,46,71,106,359,326,1,1,Miniature_Pinscher__Mixed_Breed,148
5365,2,0,2,3,7,0,1,1,2,2,2,1,0,41326,0,9,0.380952381,1,0,0,126,23,1.8,90,21,91,138,344,355,0,0,Tabby,1
5366,1,0,2,2,0,0,2,1,2,1,2,1,0,41326,0,1,0.4375,1,0,0,15,5,1.6,10,111,50,107,400,304,1,1,Mixed_Breed,0
5367,1,2,2,1,7,0,2,1,1,1,1,1,0,41326,0,1,0.340625,1,0,0,20,5,1.7,9,32,48,113,320,480,1,1,Mixed_Breed__Jack_Russell_Terrier,199
5368,2,1,1,1,2,0,2,1,2,2,2,2,0,41401,1,5,0.283333333,1,0,0,110,18,2.9,50,18,63,136,366,341,0,1,Mixed_Breed,0
5369,1,1,2,1,2,7,2,1,2,2,2,1,0,41401,0,4,0.171861472,1,0,0,84,19,2.7,39,39,59,138,400,300,1,1,Mixed_Breed,0
5370,1,2,2,1,2,0,1,3,1,1,1,1,0,41326,0,2,0.35,1,0,0,68,20,1.5,20,24,90,147,270,479,1,0,Silky_Terrier,10
5371,1,0,2,1,2,5,2,2,2,2,2,1,20,41335,0,8,0.183333333,1,0,0,38,10,1.2,75,41,66,113,234,290,0,0,Border_Collie,143
5372,1,0,2,1,2,0,2,1,2,2,2,1,0,41326,0,6,0.34,1,0,0,34,6,0.4,53,26,65,123,546,480,1,1,Mixed_Breed,0
5373,1,0,1,1,0,0,2,2,1,1,2,1,0,41326,0,2,0.65,1,0,0,29,4,1.3,20,36,19,112,360,480,0,1,Mixed_Breed,0
5374,2,0,2,1,5,6,2,2,2,1,1,1,0,41326,0,3,0.486666667,1,0,0,35,4,1.9,29,27,43,98,336,480,0,1,Mixed_Breed,0
5375,1,0,1,1,0,0,2,1,2,2,2,1,0,41326,0,1,0,0,-0.1875,-1,3,2,0.1,10,100,59,134,300,400,0,1,Mixed_Breed,0
5376,2,1,2,2,6,7,2,2,3,1,2,1,0,41401,0,1,0.062083333,1,0,0,55,12,1.2,10,39,77,115,400,300,1,0,Siamese,29
5377,1,0,1,1,7,0,2,1,2,2,2,1,1,41325,0,1,0,0,0.5,1,11,2,0.9,10,130,123,156,360,480,0,1,Mixed_Breed,0
5378,2,2,2,5,6,7,2,2,1,1,1,1,0,41326,0,1,0.303787879,1,0,0,28,5,2,10,46,41,121,640,427,0,1,Mixed_Breed,0
5379,1,0,2,1,7,0,2,1,2,1,2,1,0,41330,0,1,0.39125,1,0,0,67,15,1.6,6,23,74,141,270,480,0,1,Mixed_Breed,0
5380,1,0,2,2,7,0,2,1,2,2,2,1,0,41326,2,4,0.280443122,1,0,0,152,26,5.7,36,29,50,166,351,480,1,1,Mixed_Breed,0
5381,1,0,1,1,0,0,2,1,3,3,3,1,0,41401,0,2,0.141666667,1,0,0,39,7,1,20,24,85,122,360,480,0,1,Mixed_Breed,0
5382,2,0,1,7,0,0,1,2,2,2,2,1,10,41336,0,2,0.325,1,0,0,19,5,0.1,20,149,86,82,300,400,0,0,Persian,4
5383,1,0,1,2,5,7,2,2,3,3,2,1,0,41326,0,4,0.114285714,1,0,0,55,7,0,39,32,54,164,300,400,0,1,Mixed_Breed,0
5384,1,2,2,2,0,0,2,1,3,3,3,1,0,41326,0,1,0.05,1,0,0,9,3,0.3,10,16,111,92,300,400,1,1,Mixed_Breed,0
5385,2,0,1,1,7,0,1,2,2,2,2,1,0,41326,0,1,0,0,0,0,17,3,-0.1,10,71,71,145,300,400,1,1,Siamese__Mixed_Breed,22
5386,2,0,2,1,7,0,1,1,2,1,2,1,0,41401,0,2,0.209366391,1,0,0,53,8,1.9,20,24,77,96,400,300,0,1,Tuxedo__Mixed_Breed,147
5387,1,2,2,2,4,7,2,2,1,1,3,1,0,41401,0,0,0.006666667,1,0,0,77,17,0.6,0,-1,-1,-1,-1,-1,1,0,Beagle,30
5388,2,0,1,4,5,7,1,2,2,2,1,1,0,41401,0,5,0.5,1,0,0,3,0,0.8,48,18,97,114,270,480,1,1,Mixed_Breed__Tabby,37
5389,2,1,1,6,0,0,2,2,2,1,2,1,0,41401,0,2,0.083333333,1,0,0,43,6,0.8,18,19,68,95,640,480,0,1,Bengal__Mixed_Breed,46
5390,1,1,1,2,0,0,2,2,1,1,2,2,0,41330,0,2,0.1,1,0,0,43,11,-0.3,17,38,114,143,400,299,0,0,Poodle,35
5391,2,0,2,3,6,7,1,1,3,3,3,1,0,41401,0,5,0.306602891,1,0,0,211,28,6.7,50,38,66,125,416,485,1,1,Mixed_Breed,0
5392,1,0,1,1,2,0,2,2,1,1,2,1,5,41326,0,1,0.6,1,0,0,12,3,0.8,10,24,76,103,203,360,1,1,Mixed_Breed,0
5393,2,1,2,1,6,7,1,1,1,1,1,1,0,41401,0,4,0.155384199,1,0,0,154,19,4,40,42,71,126,452,433,0,1,Mixed_Breed,0
5394,1,0,2,1,3,0,2,2,1,1,2,1,0,41326,0,7,0.216666667,1,0,0,16,7,0.8,66,43,53,128,350,314,1,1,Mixed_Breed__Spitz,92
5395,1,0,2,5,6,7,2,1,2,1,2,1,0,41326,0,4,0.2375,1,0,0,73,15,1.9,34,23,64,98,334,400,1,1,Shepherd__Mixed_Breed,58
5396,1,0,2,1,2,0,2,1,1,1,1,1,0,41326,0,1,0.5,1,0,0,21,4,1,7,53,43,127,270,480,1,1,Doberman_Pinscher__Mixed_Breed,111
5397,2,2,2,5,6,7,2,2,1,1,1,1,0,41326,0,1,0.303787879,1,0,0,28,5,2,10,117,22,154,640,427,0,1,Mixed_Breed,0
5398,1,0,2,1,7,0,2,2,2,1,2,1,0,41326,0,3,0.08973545,1,0,0,84,16,1.3,30,32,55,116,382,341,1,1,Terrier__Mixed_Breed,62
5399,1,2,1,2,7,0,2,2,1,1,1,1,0,41326,0,10,0.357190476,1,0,0,77,15,2.8,96,23,45,138,355,377,1,0,Setter,262
5400,1,2,2,3,0,0,2,1,1,1,1,1,0,41326,0,3,0.236574074,1,0,0,67,14,2.4,30,32,54,124,366,265,0,0,Golden_Retriever,18
5401,1,0,1,2,0,0,1,1,1,1,1,2,0,41324,0,5,0.113589744,1,-0.1875,-1,121,21,-0.4,41,39,99,144,640,640,1,1,Mixed_Breed,0
5402,2,1,1,1,7,0,3,3,3,1,2,1,0,41401,0,5,0.396875,1,0,0,22,3,0.8,50,48,85,119,303,330,1,1,Persian__Mixed_Breed,5
5403,1,0,1,1,2,7,2,2,2,2,2,1,0,41326,0,4,0.315,1,0,0,125,25,2.2,40,16,72,132,400,272,0,1,Mixed_Breed,0
5404,2,0,2,2,7,0,1,2,2,2,2,1,0,41401,0,3,0,0,0,0,3,2,0.2,30,16,131,125,400,300,0,1,Mixed_Breed,0
5405,1,0,2,2,0,0,2,1,2,2,2,1,2,41327,0,1,0.125,1,0,0,20,4,0.1,10,51,63,157,300,400,1,1,Mixed_Breed,0
5406,2,0,2,3,4,5,2,1,2,2,2,1,0,41325,0,3,0.45,1,0,0,28,7,0.8,28,16,71,143,400,300,1,1,Mixed_Breed,0
5407,2,0,2,1,0,0,1,2,1,1,2,1,0,41401,0,2,0.283928571,1,-0.166666667,-1,44,7,1.4,20,45,85,132,400,366,1,1,Mixed_Breed,0
5408,2,2,2,1,7,0,2,1,2,2,2,1,0,41401,0,1,0.217272727,1,0,0,44,8,0.3,10,36,40,137,288,480,1,1,Mixed_Breed,0
5409,2,1,1,3,7,0,2,1,2,1,2,1,3,41326,0,1,-0.066666667,-1,0,0,57,11,1.3,10,17,143,98,300,400,1,1,Mixed_Breed,0
5410,2,0,2,1,2,3,3,3,2,1,2,1,10,41401,2,5,0.343,1,0.7,1,52,11,3.6,46,75,106,146,381,316,0,0,Persian,4
5411,1,0,2,7,0,0,3,1,2,2,2,1,0,41327,0,3,0.116666667,1,0,0,136,24,0.7,28,31,56,140,400,300,1,1,Mixed_Breed,0
5412,2,0,2,7,0,0,2,1,1,1,2,1,3,41326,0,1,0.025,1,0,0,66,13,0.3,10,33,54,124,400,267,1,1,Mixed_Breed,0
5413,1,0,2,2,7,0,2,1,1,1,2,1,0,41326,0,1,0.366666667,1,0,0,18,7,0.9,10,16,114,191,360,480,0,1,Mixed_Breed,0
5414,1,1,1,2,5,0,2,1,2,1,2,1,0,41326,0,2,0.25,1,0,0,22,6,0,15,70,96,145,320,280,0,1,Mixed_Breed,0
5415,2,1,2,4,5,7,2,1,1,1,1,1,0,41326,0,4,0.270068027,1,0,0,115,15,1.3,40,42,94,121,455,420,1,1,Mixed_Breed,0
5416,1,0,2,1,2,0,2,1,1,1,2,1,0,41401,0,5,0.2,1,0,0,15,1,0.7,49,22,86,127,340,380,1,1,Terrier__Mixed_Breed,62
5417,2,0,2,1,3,4,2,2,2,2,2,1,0,41401,0,2,0.083541667,1,0,0,91,12,2.7,20,64,100,110,350,299,0,1,Mixed_Breed,0
5418,2,0,1,2,7,0,1,1,2,2,2,1,3,41401,0,3,0.224905303,1,0,0,81,17,4.1,30,43,56,148,342,342,1,1,Mixed_Breed,0
5419,2,0,1,1,7,0,1,1,2,1,2,1,0,41336,0,5,0.127380952,1,0,0,78,11,2.78E-17,41,55,99,158,320,380,1,1,Mixed_Breed,0
5420,2,0,2,5,7,0,2,1,1,1,1,1,0,41326,0,1,-0.126666667,-1,0,0,66,10,1.2,10,39,97,148,299,400,0,1,Mixed_Breed,0
5421,1,0,2,1,2,0,2,2,1,1,2,1,0,41326,0,5,0.066666667,1,0,0,71,6,-1.3,50,37,65,111,472,480,0,1,Mixed_Breed,0
5422,1,0,1,7,0,0,2,1,2,2,2,1,2,41327,0,1,0.25,1,0,0,32,7,0.1,9,99,29,146,400,301,1,1,Mixed_Breed,0
5423,1,2,2,2,7,0,2,1,1,1,1,1,0,41326,0,10,0.072835498,1,0,0,110,15,1.1,90,44,54,138,232,400,1,1,Mixed_Breed,0
5424,1,0,1,1,2,0,2,2,1,1,2,1,0,41326,0,5,0,0,0,0,2,1,0,43,30,55,126,566,384,0,1,Mixed_Breed,0
5425,1,1,2,1,2,0,2,1,1,1,1,1,0,41326,0,3,0.379285714,1,0,0,52,9,3.3,28,19,71,106,400,300,0,1,Mixed_Breed__Beagle,167
5426,1,0,1,2,0,0,2,2,1,1,2,1,0,41326,0,3,0,0,0,0,3,2,0.1,27,33,77,128,360,480,0,1,Mixed_Breed,0
5427,1,0,2,1,0,0,2,2,1,1,2,1,0,41326,0,9,0.235363556,1,0,0,214,47,5.8,80,97,59,105,336,364,0,0,German_Shepherd_Dog,60
5428,1,1,2,5,0,0,3,2,1,1,1,1,0,41401,0,0,0.391666667,1,0,0,40,7,2.9,0,-1,-1,-1,-1,-1,0,0,Chow_Chow,253
5429,2,0,1,3,0,0,2,2,1,1,3,1,0,41326,0,3,0.333636364,1,0.333333333,1,53,12,2.1,30,32,115,141,246,286,1,1,Mixed_Breed,0
5430,2,2,2,7,0,0,2,2,1,1,1,1,0,41326,0,0,0.366666667,1,0,0,43,8,1.6,0,-1,-1,-1,-1,-1,1,1,Mixed_Breed,0
5431,1,2,2,2,0,0,2,2,3,3,3,1,25,41326,0,0,0.278484848,1,0,0,96,17,1.8,0,-1,-1,-1,-1,-1,0,0,Shih_Tzu,8
5432,2,1,2,6,7,0,2,1,1,1,1,1,0,41326,0,9,0,0,-0.15,-1,3,5,1,89,22,75,115,484,480,1,1,Mixed_Breed,0
5433,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,0,7,0.261904762,1,0,0,75,14,1.1,67,23,88,117,300,400,1,1,Mixed_Breed,0
5434,2,0,2,6,7,0,2,1,2,2,2,1,0,41326,0,6,0.046450617,1,-0.0625,-1,155,34,3,57,86,42,121,333,400,0,1,Mixed_Breed,0
5435,1,0,2,1,2,0,2,2,1,1,2,1,0,41326,0,7,0.066666667,1,0,0,28,4,-0.5,69,26,48,138,328,371,0,1,Mixed_Breed,0
5436,1,0,1,2,7,0,2,1,2,2,2,1,0,41401,0,3,0.288888889,1,0,0,21,3,1.5,26,13,105,163,640,480,0,1,Mixed_Breed,0
5437,1,0,2,6,7,0,2,1,2,2,2,1,0,41401,0,2,0.092592593,1,0,0,92,15,0.3,20,16,68,142,640,640,0,1,Mixed_Breed,0
5438,1,2,2,1,0,0,2,1,1,1,1,1,0,41326,0,10,0.147916667,1,0,0,86,15,3.9,97,83,71,141,341,478,1,1,Mixed_Breed,0
5439,2,1,1,1,6,7,3,2,3,1,2,1,0,41326,0,5,0.197222222,1,0,0,67,11,1.3,50,25,43,142,572,479,1,0,Cymric,238
5440,2,0,2,5,7,0,1,2,2,2,2,1,0,41326,0,3,0.478787879,1,0,0,29,4,1.2,30,97,83,164,400,300,0,1,Mixed_Breed,0
5441,1,0,1,2,0,0,2,2,1,1,2,1,0,41326,0,2,0.3125,1,0,0,7,2,1.4,17,56,71,149,640,480,1,1,Mixed_Breed,0
5442,1,2,2,3,0,0,2,1,1,1,2,1,5,41401,0,1,0.678333333,1,0,0,29,4,2.3,9,20,127,122,360,480,1,1,Mixed_Breed,0
5443,2,1,2,6,7,0,2,1,1,1,1,1,5,41401,0,1,0.455,1,0,0,18,5,0.9,10,11,45,178,400,300,0,1,Mixed_Breed,0
5444,1,2,2,2,0,0,3,2,1,1,1,1,0,41326,0,10,0.262618371,1,0,0,123,22,0.2,98,18,92,118,416,456,1,1,Mixed_Breed,0
5445,1,0,1,2,0,0,2,1,1,1,2,1,0,41336,0,1,0.349431818,1,0,0,49,13,2,10,85,155,123,640,640,0,1,Pit_Bull_Terrier__Mixed_Breed,64
5446,1,2,2,2,7,0,1,1,1,1,1,1,0,41326,0,4,0.30125,1,0,0,93,12,3.3,40,22,133,150,374,325,1,0,Jack_Russell_Terrier,67
5447,2,0,2,1,0,0,1,1,2,1,2,1,0,41336,0,1,0.2,1,0,0,37,4,0.6,10,51,66,121,360,480,1,1,Tabby__Mixed_Breed,83
5448,2,2,1,6,0,0,2,1,2,1,2,1,20,41401,0,2,0.188333333,1,0,0,20,3,2.7,20,54,58,116,487,560,0,0,Russian_Blue,117
5449,1,0,2,1,7,0,2,1,2,2,2,1,2,41327,0,1,0.125,1,0,0,25,6,0.3,8,62,22,175,400,301,0,1,Mixed_Breed,0
5450,1,0,2,2,7,0,2,2,1,1,2,1,0,41401,0,9,0.228125,1,0,0,46,7,0.6,78,57,71,147,377,319,0,1,Mixed_Breed,0
5451,2,0,1,1,0,0,2,2,1,1,2,1,0,41401,0,4,0.091468254,1,0,0,152,26,2.6,40,35,53,131,375,325,0,1,Mixed_Breed,0
5452,2,2,2,4,0,0,2,1,1,1,1,1,0,41401,0,8,0.285416667,1,0,0,98,15,4.3,80,23,96,141,462,433,0,1,Mixed_Breed,0
5453,2,0,1,2,0,0,2,2,1,1,2,1,0,41326,0,0,0.040333333,1,0,0,54,10,0.8,0,-1,-1,-1,-1,-1,1,1,Mixed_Breed,0
5454,1,2,1,7,0,0,1,3,1,1,1,1,10,41326,0,4,0.327823691,1,0,0,115,23,3.8,40,36,68,135,360,480,0,0,Maltese,124
5455,1,0,1,3,7,0,1,3,1,1,1,1,0,41326,0,1,0.3,1,0,0,10,3,0.2,10,30,77,147,400,300,0,0,Golden_Retriever,18
5456,2,0,2,1,4,7,2,2,1,1,2,1,0,41326,1,2,0.354166667,1,0,0,2,0,0.9,18,14,86,134,286,480,0,1,Calico__Mixed_Breed,153
5457,1,2,1,1,0,0,1,1,1,1,2,1,0,41324,0,1,0,0,0,0,1,1,0,10,25,82,89,640,480,1,0,Shih_Tzu,8
5458,1,0,2,5,0,0,2,1,1,1,2,1,0,41326,0,4,0.45,1,0,0,18,3,0.5,39,25,91,123,400,300,0,1,Mixed_Breed,0
5459,1,0,1,1,2,3,2,2,1,1,2,1,0,41326,0,5,0.248611111,1,0,0,49,8,2.4,50,29,90,143,380,320,0,1,Mixed_Breed,0
5460,2,0,1,2,7,0,2,1,2,1,2,1,15,41326,0,3,0.310416667,1,0,0,28,6,3.3,30,16,64,127,393,440,0,1,Mixed_Breed,0
5461,2,0,2,1,2,0,1,1,2,1,2,1,0,41401,0,5,0.18875,1,0,0,39,10,0.9,50,23,57,136,400,269,0,0,Tabby,1
5462,2,0,2,1,4,7,2,2,2,1,3,1,0,41326,0,1,0,0,0,0,-1,-1,-1,10,55,36,121,640,640,0,1,Mixed_Breed,0
5463,2,0,1,1,7,0,2,1,2,1,2,1,5,41401,0,7,0.14702381,1,0,0,152,25,1.1,68,61,45,155,600,480,0,1,Mixed_Breed,0
5464,1,0,2,5,0,0,3,2,1,1,2,1,0,41415,0,1,0.131385281,1,0.35,1,39,8,0.4,10,57,46,114,400,300,0,0,Labrador_Retriever,9
5465,1,2,2,2,0,0,2,1,1,1,1,1,0,41401,0,6,0.7,1,0,0,14,4,0.7,47,77,99,145,123,137,0,1,Mixed_Breed,0
5466,1,2,1,5,0,0,2,1,1,1,2,1,0,41330,0,2,0.198214286,1,0,0,76,13,1.8,18,50,74,164,400,300,1,1,Mixed_Breed__Corgi,175
5467,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,0,3,0.375,1,0,0,21,4,1,25,79,87,117,360,480,1,1,Doberman_Pinscher__Mixed_Breed,111
5468,2,0,2,4,7,0,2,1,1,1,2,1,0,41326,0,3,0.166666667,1,0,0,4,2,0.3,22,41,141,98,333,366,1,1,Mixed_Breed,0
5469,1,0,2,2,7,0,2,1,2,2,2,1,0,41326,0,2,0.5,1,0,0,34,6,0.5,20,18,67,123,360,480,1,1,Mixed_Breed,0
5470,1,1,2,1,2,3,1,2,3,3,3,1,0,41401,1,5,0.274480519,1,0,0,53,8,1.3,44,17,118,132,353,432,0,1,Mixed_Breed,0
5471,2,0,1,2,7,0,1,2,1,1,3,1,0,41401,0,1,0.2875,1,0,0,91,18,-0.1,10,15,120,160,400,400,0,1,Mixed_Breed,0
5472,2,0,1,2,5,7,1,1,2,2,2,1,0,41401,0,3,0.22,1,0,0,51,8,0.8,30,55,77,105,380,333,0,0,Siamese,29
5473,2,2,1,7,0,0,3,3,1,1,1,1,25,41326,0,1,0.071428571,1,0.107142857,1,18,6,0.3,10,49,117,160,337,336,1,0,Persian,4
5474,1,0,2,7,0,0,2,1,1,1,2,1,0,41326,0,12,0.135493827,1,0,0,273,40,1.9,103,53,50,136,375,325,1,1,Mixed_Breed,0
5475,2,2,1,3,4,6,2,2,3,3,3,1,0,41401,0,4,-0.266666667,-1,0,0,56,13,-1,26,89,67,136,375,323,0,0,Persian,4
5476,1,0,2,3,5,0,2,2,2,2,2,1,0,41326,0,3,0.335714286,1,0,0,55,6,1.4,30,58,88,128,340,410,0,1,Mixed_Breed,0
5477,2,0,2,1,2,4,2,3,2,2,2,1,10,41326,0,1,0.130357143,1,0,0,71,14,0.5,10,33,75,93,360,480,0,0,Maine_Coon,86
5478,2,0,1,3,7,0,2,1,2,2,2,1,0,41326,0,5,0.2525,1,0,0,14,2,1.3,49,50,103,116,336,304,1,1,Mixed_Breed,0
5479,1,0,2,2,0,0,2,1,2,2,2,1,0,41332,0,6,0,0,0,0,3,2,0.1,58,64,85,114,359,479,0,1,Mixed_Breed,0
5480,2,2,2,1,2,7,2,1,1,1,1,1,0,41326,0,3,0.054761905,1,0.25,1,39,7,1.4,30,54,69,87,400,299,1,1,Mixed_Breed,0
5481,1,0,2,1,0,0,2,2,2,2,2,1,0,41326,0,1,-0.047727273,-1,0,0,36,7,0.6,10,14,180,115,640,480,0,1,Mixed_Breed,0
5482,1,2,1,5,7,0,2,2,1,1,3,1,0,41326,0,2,0.6,1,0,0,4,1,0.7,20,16,77,163,360,480,1,1,Mixed_Breed,0
5483,1,0,1,1,2,0,2,2,2,2,2,1,0,41401,0,11,0.270551948,1,0,0,134,23,1,109,59,64,134,387,278,0,1,Spitz__Mixed_Breed,99
5484,1,2,2,6,7,0,1,2,1,1,1,1,0,41401,0,1,0.385,1,0,0,56,8,3.4,10,9,112,97,640,480,1,0,Shih_Tzu,8
5485,1,2,1,2,7,0,1,1,1,1,1,1,25,41336,0,8,0.164424983,1,0,0,356,52,-0.3,71,32,86,167,311,371,1,0,Jack_Russell_Terrier,67
5486,1,0,2,1,7,0,2,1,3,1,2,1,0,41326,0,3,0.18125,1,0,0,44,5,1.9,30,29,46,110,546,480,1,1,Mixed_Breed,0
5487,1,2,1,3,0,0,3,3,1,1,3,1,0,41336,0,1,0.366666667,1,0,0,40,5,0.8,10,18,103,132,300,400,0,0,Golden_Retriever,18
5488,1,0,2,1,7,0,2,1,2,2,2,1,0,41326,0,13,0.130666667,1,0,0,155,21,3.9,129,63,85,121,467,480,1,1,Mixed_Breed,0
5489,1,2,2,5,0,0,2,2,1,1,1,1,0,41330,0,10,-0.014178571,-1,0,0,175,28,1.9,87,26,49,165,618,354,0,1,Mixed_Breed,0
5490,1,2,2,2,3,0,2,1,1,1,1,1,0,41401,0,3,0.163528139,1,0,0,83,14,0.9,28,20,75,169,438,480,1,1,Mixed_Breed,0
5491,1,0,2,1,2,0,2,1,3,3,2,1,0,41326,0,3,0.425,1,0,0,25,5,0.9,30,37,112,139,364,480,0,1,Yellow_Labrador_Retriever__Mixed_Breed,100
5492,2,0,2,1,2,3,1,1,2,2,2,1,0,41326,0,3,0.02,1,0,0,-1,-1,-1,28,17,94,106,363,264,1,1,Mixed_Breed,0
5493,2,0,1,1,6,7,2,1,2,1,2,1,0,41326,0,5,0.223863636,1,0.8,1,157,18,-0.1,50,26,110,145,243,399,0,1,Mixed_Breed,0
5494,2,0,2,3,5,7,2,2,1,1,2,1,0,41326,0,7,0.209914361,1,0,0,188,33,5.8,68,40,104,159,399,298,0,1,Mixed_Breed,0
5495,1,2,2,5,7,0,2,2,2,2,2,1,0,41330,1,1,0.18452381,1,0,0,57,13,0.3,10,25,86,127,400,266,1,1,Mixed_Breed,0
5496,2,2,1,1,7,0,2,1,2,1,1,1,0,41401,0,1,0.175416667,1,0,0,27,6,1.9,10,47,42,94,400,300,1,1,Tuxedo__Mixed_Breed,147
5497,2,0,1,4,7,0,2,1,2,1,2,1,0,41326,0,6,0.111764706,1,0,0,132,18,2.3,56,29,102,162,353,478,0,1,Mixed_Breed,0
5498,1,0,1,7,0,0,2,2,2,2,2,1,0,41401,0,1,0,0,0,0,6,2,0,10,7,74,87,360,480,0,1,Mixed_Breed,0
5499,1,2,2,1,7,0,2,1,1,1,1,1,0,41326,0,1,0.065555556,1,0,0,62,7,-0.5,8,121,23,144,299,400,1,1,Mixed_Breed__Husky,42
5500,2,0,2,4,7,0,2,2,2,2,2,1,0,41401,0,5,0.2,1,0,0,17,3,0.4,48,17,59,143,380,320,0,1,Mixed_Breed,0
5501,2,0,1,1,0,0,1,2,2,2,3,1,0,41326,0,3,0.095670996,1,-0.077777778,-1,72,15,1.8,29,66,62,110,640,475,0,1,Mixed_Breed__Persian,68
5502,2,0,1,1,6,7,1,2,2,2,2,1,0,41327,0,3,0.157142857,1,0,0,28,9,0,30,43,52,115,426,462,0,0,Javanese,213
5503,1,0,1,3,0,0,2,1,2,2,2,1,0,41326,0,1,0.3,1,0,0,11,4,0.2,10,12,139,143,360,480,0,1,Mixed_Breed,0
5504,2,1,1,2,7,0,1,2,2,2,1,1,0,41326,0,4,0.466666667,1,0,0,19,2,0.9,40,47,65,114,500,480,0,0,American_Shorthair,51
5505,1,1,2,5,0,0,2,1,2,2,2,1,2,41327,0,1,0.125,1,0,0,25,4,0,10,50,31,149,300,225,1,1,Mixed_Breed,0
5506,1,2,1,1,2,7,3,3,3,3,3,2,0,41326,0,4,0.006111111,1,0,0,327,39,0.8,39,21,87,134,500,520,1,1,Mixed_Breed,0
5507,1,1,2,3,4,5,1,2,1,1,1,1,0,41326,0,3,0.233766234,1,0,0,46,7,1.2,30,27,141,156,382,293,0,1,Mixed_Breed,0
5508,1,0,1,2,0,0,2,2,2,1,2,1,0,41401,0,5,0.392171717,1,0,0,45,6,1.6,45,63,100,123,360,340,0,1,Mixed_Breed,0
5509,2,0,1,1,0,0,2,1,1,1,1,1,0,41326,0,1,0.0375,1,0,0,30,7,2.4,10,47,47,136,597,448,0,1,Mixed_Breed,0
5510,1,0,2,1,2,0,2,2,2,1,2,1,20,41326,0,2,0.02,1,0,0,74,20,0.1,18,52,94,97,300,400,0,1,German_Shepherd_Dog__Mixed_Breed,21
5511,2,0,1,1,7,0,1,2,2,2,2,1,0,41326,0,4,0.3125,1,0,0,6,3,0.3,38,66,64,153,400,300,0,1,Mixed_Breed,0
